id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
130c7143,stylemap,random,256,100,cuda:0,8,1,15404
b426d4d0,swa,random,256,400,cuda:1,8,1,20388
0a0cadea,mobile,random,1024,800,cuda:0,4,1,23373
2832008a,stylemap,interpolation,256,100,cuda:0,4,1,14345
dd822a09,anycost,interpolation,512,800,cuda:0,8,1,26331
c7a2b8b1,stylemap,interpolation,512,800,cuda:1,1,1,265313
ffb98852,mobile,random,512,200,cuda:1,8,1,16284
36c2f01f,style2,interpolation,512,800,cuda:0,8,1,31192
90167228,swa,interpolation,1024,100,cuda:0,8,1,23177
ca54545b,style2,random,256,800,cuda:1,8,1,53152
656f7533,style2ada,random,256,800,cuda:1,1,1,120125
1f21068d,style2ada,random,1024,400,cuda:0,4,1,20100
7c0f1d42,swa,random,256,400,cuda:0,8,1,14053
acc3314e,anycost,interpolation,256,200,cuda:0,8,1,12028
78e2d385,style2ada,random,512,800,cuda:0,1,1,50009
576fe24c,mobile,random,256,200,cuda:0,8,1,7987
a7a18e20,style2,random,512,400,cuda:0,8,1,27925
2ed296b1,mobile,random,1024,400,cuda:0,8,1,22913
63506194,style2ada,random,512,800,cuda:0,4,1,25889
05bcf78d,anycost,random,512,400,cuda:1,2,1,82877
58d50938,style2ada,random,512,100,cuda:1,2,1,30865
6566d70b,style2,random,512,800,cuda:0,8,1,27845
a97b0c7b,mobile,interpolation,1024,100,cuda:0,1,1,15824
29658b50,stylemap,random,1024,800,-1,-1,1,-1
6d84fc80,style2,interpolation,256,800,cuda:1,1,1,103792
2d8bc33b,anycost,random,1024,400,cuda:0,4,1,23749
26b9bf12,style2,random,256,400,cuda:0,8,1,14725
9c547586,anycost,interpolation,1024,200,cuda:0,4,1,14694
f9322a5c,style2,interpolation,256,200,cuda:0,8,1,15678
efb71154,style2,random,1024,100,cuda:1,1,1,38649
571566be,style2,interpolation,256,100,cuda:0,8,1,9607
71acc8b6,style2,interpolation,1024,400,cuda:0,4,1,26553
d2189316,swa,interpolation,256,800,cuda:0,8,1,17525
104d2287,style2ada,random,1024,400,cuda:0,2,1,22491
69707699,swa,interpolation,256,400,cuda:1,8,1,17404
3e2ff51c,style1,random,256,200,cuda:1,8,1,9303
c48b4d79,stylemap,random,512,200,cuda:0,2,1,45280
fdc20096,style1,interpolation,512,200,cuda:1,8,1,13268
218d8a04,anycost,interpolation,512,100,cuda:0,8,1,16240
2beeeb53,anycost,random,512,200,cuda:1,4,1,18184
7ea95047,style1,random,256,800,cuda:1,8,1,11165
bda9b7f6,style1,interpolation,256,400,cuda:1,8,1,10146
99e9286f,style1,interpolation,512,200,cuda:1,8,1,10993
ff49cd7a,style2,random,1024,100,cuda:0,4,1,13963
d9087d3a,style2ada,interpolation,256,100,cuda:1,8,1,13949
2964e7f1,style2ada,interpolation,1024,200,cuda:0,4,1,15932
822d9a32,anycost,random,256,400,cuda:1,8,1,21913
e3a89389,swa,interpolation,512,100,cuda:1,8,1,18897
73291c81,style2ada,random,512,100,cuda:0,8,1,9869
8de46e96,mobile,interpolation,512,100,cuda:1,8,1,10848
c83d3b4d,mobile,random,1024,400,cuda:0,8,1,13786
d9490fd4,style1,random,1024,100,cuda:0,8,1,9761
9b80e951,style2,interpolation,256,400,cuda:1,8,1,21740
5fe03a80,style2ada,random,256,100,cuda:0,8,1,12652
c2eace06,style2,random,512,400,cuda:0,8,1,17624
65857b16,stylemap,random,256,400,cuda:0,4,1,24504
381d238c,anycost,interpolation,256,800,cuda:1,8,1,39457
a9097f71,style2ada,interpolation,512,800,cuda:0,8,1,27421
87dc5dd6,style2ada,interpolation,512,400,cuda:0,8,1,26352
85dbe258,mobile,random,1024,800,cuda:1,2,1,-1
4d605d63,swa,interpolation,512,100,cuda:1,4,1,-1




