id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
f3b53c27,style1,interpolation,256,100,cuda:1,8,1,10145
77f04180,style1,interpolation,512,800,cuda:1,8,1,20145
32a19cdd,style1,random,1024,200,cuda:0,8,1,15121
4ae15a8a,style1,interpolation,1024,200,cuda:0,8,1,15121
23ed0217,stylemap,interpolation,512,400,cuda:0,2,1,107095
95187e8f,anycost,random,256,200,cuda:0,8,1,20095
7a9cdca2,style1,interpolation,256,800,cuda:1,8,1,18071
90ff5b2a,style2ada,random,256,200,cuda:1,8,1,25071
f25b7591,mobile,interpolation,256,200,cuda:1,8,1,17037
36a77bab,style2ada,random,256,200,cuda:1,8,1,24037
f5c7dd44,style2ada,random,1024,100,cuda:1,2,1,36909
3ee686a3,swa,random,256,200,cuda:1,8,1,36909
3c5b000e,anycost,interpolation,256,400,cuda:1,8,1,36909
1eb59dd9,stylemap,random,1024,100,-1,-1,1,-1
575999b9,stylemap,random,1024,200,-1,-1,1,-1
f8bf433c,anycost,random,256,400,cuda:0,8,1,25871
353f6ddb,style2,interpolation,1024,100,cuda:0,2,1,72871
5fb0e292,swa,random,512,100,cuda:0,8,1,58657
568feb47,style2,interpolation,256,100,cuda:0,8,1,47657
a9d8d126,style1,interpolation,256,100,cuda:0,8,1,41657
79f4b0f0,style1,interpolation,512,800,cuda:0,8,1,30629
309502b4,mobile,random,1024,400,cuda:1,1,1,43582
fa014fef,stylemap,random,256,200,-1,-1,1,-1
acb18dcc,stylemap,interpolation,1024,400,-1,-1,1,-1
4292ec12,swa,interpolation,1024,400,cuda:1,1,1,142512
25beaadf,style2ada,random,256,200,cuda:1,2,1,47512
85b28e1d,anycost,interpolation,1024,200,cuda:1,2,1,71473
2f07d51a,mobile,random,512,400,cuda:1,8,1,57473
61d80f95,anycost,interpolation,512,100,cuda:1,4,1,170473
b5e2b6c3,style2ada,interpolation,256,400,cuda:0,8,1,43445
b257f6f1,mobile,interpolation,256,800,cuda:1,8,1,47429
dc1f4b61,stylemap,interpolation,256,400,cuda:0,2,1,110429
b9520059,style2ada,random,1024,800,cuda:0,2,1,-1
b09c128e,swa,random,512,200,-1,-1,1,-1
e47fa8f3,anycost,interpolation,1024,800,cuda:0,1,1,123245
59fbc493,swa,random,1024,400,cuda:0,2,1,121245
9314eca6,swa,random,512,800,cuda:0,4,1,134245
ff232a83,anycost,random,512,100,cuda:1,1,1,39213
2efb4854,swa,random,1024,400,-1,-1,1,-1
c8eaa2b2,style2ada,interpolation,256,400,-1,-1,1,-1
e3a5b650,swa,interpolation,512,200,-1,-1,1,-1
84311978,stylemap,interpolation,256,400,-1,-1,1,-1
ab7d8905,stylemap,interpolation,256,100,cuda:0,4,1,142181
bcd23a1c,swa,interpolation,512,100,cuda:0,2,1,70083
c4b03f6b,style2ada,interpolation,512,100,-1,-1,1,-1
5f92e221,swa,random,256,200,-1,-1,1,-1
d8eafdf2,style2,interpolation,1024,100,-1,-1,1,-1
2e60ccd3,mobile,interpolation,1024,200,-1,-1,1,-1
411751b5,anycost,random,256,400,cuda:1,1,1,40031
6363858d,swa,random,1024,800,cuda:1,4,1,163930
9a1ce53c,swa,interpolation,1024,200,cuda:1,4,1,65930
38de8714,stylemap,random,1024,100,-1,-1,1,-1
207e8b1d,swa,random,256,800,cuda:1,8,1,55901
e7526c9c,style2ada,random,1024,200,-1,-1,1,-1
77831059,anycost,random,1024,200,-1,-1,1,-1
72163abb,anycost,interpolation,1024,100,-1,-1,1,-1
33efc6ec,stylemap,interpolation,256,800,-1,-1,1,-1
1f975d30,mobile,interpolation,512,200,cuda:1,1,1,20861
47e3a48d,style2,interpolation,256,100,-1,-1,1,-1
0b1ed482,stylemap,random,1024,100,-1,-1,1,-1
3d4ed12c,stylemap,random,1024,800,-1,-1,1,-1
8a1fc001,style2,random,256,800,-1,-1,1,-1
c77155ff,stylemap,random,1024,800,-1,-1,1,-1
d2e6a2bf,style2,interpolation,256,100,-1,-1,1,-1
1c9c2fa5,style2,interpolation,256,400,cuda:0,8,1,21800
fb4e7c59,style2ada,interpolation,256,400,cuda:0,8,1,59800
7608658a,style1,random,1024,400,cuda:0,2,1,58800
6813c1ca,style2ada,random,1024,400,cuda:0,2,1,237769
f60c5dc2,style1,random,1024,400,cuda:0,1,1,22757
f277ba3d,style2,interpolation,1024,200,cuda:1,2,1,72741
f6387646,mobile,interpolation,1024,100,cuda:1,2,1,37729
cb3fe106,style2ada,interpolation,256,100,cuda:1,8,1,59729
84730a45,style2,interpolation,512,200,cuda:1,4,1,118529
57fdcda6,swa,interpolation,256,400,cuda:1,8,1,67529
b99c852e,swa,interpolation,512,800,cuda:1,8,1,106529
387e5fe7,swa,interpolation,1024,100,cuda:0,8,1,-1
8202af08,swa,random,1024,200,cuda:0,8,1,212498
26317e3f,style2ada,interpolation,1024,100,cuda:0,4,1,57472
726a8d07,stylemap,random,1024,400,cuda:0,2,1,260360
9113782d,stylemap,random,1024,200,cuda:0,2,1,235360
2c8a9a0e,swa,random,256,800,cuda:0,8,1,95354
3e6799ea,anycost,interpolation,256,800,cuda:0,8,1,279132
8d9e685c,style2,interpolation,256,200,cuda:0,8,1,-1
4980fe68,style2ada,interpolation,512,800,cuda:0,1,1,-1
21959fe9,anycost,interpolation,256,100,cuda:0,2,1,62072
98f75316,mobile,interpolation,256,100,cuda:0,8,1,-1
6dcef079,style1,interpolation,256,100,cuda:1,8,1,39958
bd0924b0,swa,interpolation,512,200,cuda:0,4,1,-1
695601e2,anycost,interpolation,512,800,cuda:0,2,1,-1
a2d61395,anycost,interpolation,512,100,cuda:0,4,1,56865
c0daf324,swa,random,1024,100,cuda:0,8,1,76783
27726585,mobile,random,1024,200,cuda:0,1,1,131740
6a5e3661,stylemap,interpolation,256,100,-1,-1,1,-1
04a27c44,style2ada,random,1024,100,-1,-1,1,-1
4940c0cc,mobile,interpolation,1024,100,-1,-1,1,-1
7eb66c9e,style1,random,256,400,-1,-1,1,-1
176e971c,style1,random,512,100,-1,-1,1,-1
35cdbad7,swa,random,1024,200,cuda:0,4,1,-1
b449ec5e,anycost,interpolation,512,100,cuda:0,4,1,89657
2d47c321,style2,interpolation,1024,400,cuda:0,2,1,-1
616987b9,style2ada,interpolation,1024,400,cuda:0,2,1,184657
082f3fc9,mobile,interpolation,1024,800,cuda:1,2,1,148614
94631091,style1,random,1024,800,cuda:1,2,1,108601
0bf4e4b6,style1,random,1024,100,cuda:1,2,1,61589
bb56ac88,mobile,random,256,100,cuda:1,8,1,57555
1a6e6116,style2,interpolation,256,800,cuda:1,8,1,207555
589654b0,style2ada,interpolation,256,400,cuda:1,8,1,93436
5f36e56c,style1,random,512,100,cuda:1,8,1,47276
7a86d11c,stylemap,random,1024,100,-1,-1,1,-1
72ac21dc,style2ada,random,512,800,cuda:1,2,1,-1
7236d525,style2ada,interpolation,256,400,cuda:1,4,1,207207
