id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
c44c0d1a,swa,interpolation,256,400,cuda:0,8,1,14369
429b9629,swa,random,512,100,cuda:1,8,1,22352
47a90efd,mobile,interpolation,256,100,cuda:1,8,1,16332
63222171,mobile,random,512,200,cuda:1,8,1,19305
284dedc2,style2,interpolation,256,100,cuda:1,8,1,21305
5f7266b0,style1,random,1024,800,cuda:0,8,1,28263
620793e2,style1,random,1024,100,cuda:0,8,1,15253
0d35c9ed,stylemap,random,512,200,cuda:0,1,1,73241
598cc57b,swa,random,256,400,cuda:1,8,1,26241
a659aff9,swa,interpolation,512,200,cuda:0,8,1,27219
5459e0dd,style2,interpolation,512,400,cuda:1,4,1,56168
3eba4840,swa,interpolation,512,200,cuda:1,8,1,50168
0b9d3626,stylemap,random,256,100,cuda:1,2,1,46140
6e46afbd,style1,random,1024,200,cuda:1,2,1,35140
537127f0,style2ada,interpolation,256,800,cuda:0,8,1,35120
e2ab2ec5,style1,interpolation,1024,200,cuda:0,2,1,33120
f563a8dc,mobile,random,256,100,cuda:1,8,1,39096
8a88defb,style2ada,random,1024,800,cuda:0,2,1,108085
1547b5c7,stylemap,interpolation,512,200,-1,-1,1,-1
af4d332a,stylemap,interpolation,256,800,-1,-1,1,-1
27e460c9,style2ada,interpolation,1024,100,-1,-1,1,-1
784edc6b,style2,interpolation,1024,100,-1,-1,1,-1
7efa943b,style2,random,512,200,cuda:1,1,1,25041
2e8c1e86,style2ada,random,256,200,cuda:0,4,1,16024
102838b8,stylemap,interpolation,256,100,cuda:0,2,1,22004
5028a906,style2,random,256,200,cuda:1,8,1,26929
90200b2a,style2ada,random,1024,100,cuda:0,2,1,30929
33e94186,stylemap,random,1024,400,cuda:0,1,1,260909
52d0b4dd,style2ada,random,1024,400,cuda:0,4,1,-1
383345ef,swa,interpolation,512,200,cuda:1,8,1,25882
2595bce2,style1,random,1024,100,cuda:0,4,1,29882
bf1c2817,stylemap,interpolation,512,200,cuda:0,2,1,97882
14edd8d8,stylemap,interpolation,256,100,cuda:1,2,1,54845
a01f49bb,anycost,interpolation,512,200,cuda:1,4,1,46845
5e012bce,anycost,random,256,400,cuda:1,8,1,55825
d8998bae,stylemap,random,1024,400,-1,-1,1,-1
28bc0cc0,style2ada,interpolation,1024,100,cuda:0,2,1,39809
70aa44c6,swa,interpolation,1024,200,cuda:1,4,1,48809
35d11d12,swa,interpolation,256,400,cuda:0,8,1,144758
04478f5c,style2ada,interpolation,1024,400,cuda:0,2,1,93693
552e0cd6,style2,interpolation,1024,200,cuda:0,1,1,74677
1bded551,stylemap,random,1024,200,-1,-1,1,-1
4bc0cfab,swa,interpolation,512,200,cuda:0,4,1,-1
4113ea53,style1,random,512,100,cuda:0,2,1,49647
0a617d1a,stylemap,interpolation,1024,200,-1,-1,1,-1
f459da07,style1,interpolation,1024,100,-1,-1,1,-1
ea3b71c8,style1,random,1024,200,-1,-1,1,-1
67d59606,swa,interpolation,1024,400,cuda:1,1,1,133477
b765ab35,style2,random,512,400,cuda:1,2,1,45460
11311aac,stylemap,interpolation,1024,400,-1,-1,1,-1
e951a8e2,style2ada,interpolation,1024,400,cuda:1,1,1,89365
5daf256e,style1,random,1024,100,cuda:1,1,1,29353
c78c3143,style2ada,random,1024,200,cuda:1,1,1,74304
d2b4412f,style2,interpolation,1024,100,cuda:0,2,1,42237
278f7781,mobile,interpolation,512,400,cuda:0,8,1,34152
2e419c33,style1,random,512,100,cuda:0,8,1,147121
11232c49,style2,interpolation,256,100,cuda:0,4,1,245121
af401635,style2ada,random,1024,800,cuda:0,1,1,-1
3e3a7587,mobile,random,256,200,cuda:1,8,1,27101
5b32e6a8,style2ada,random,512,400,cuda:0,4,1,102081
6ea46986,style2,random,512,200,cuda:0,8,1,50065
697f3a2a,style2,random,256,800,cuda:1,2,1,67049
ad52bc70,style1,random,256,400,cuda:1,8,1,62049
08017184,style2ada,random,512,800,cuda:0,2,1,-1
caaa54f2,style2ada,random,256,800,cuda:0,4,1,199025
7aedef17,style2ada,interpolation,1024,100,cuda:0,4,1,-1
b81caee7,mobile,random,512,400,cuda:0,8,1,-1
e4ad2546,mobile,random,1024,800,cuda:0,4,1,-1
8ded8384,style2ada,interpolation,256,100,cuda:0,8,1,36960
