id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
d72529c2,anycost,interpolation,256,800,cuda:1,8,1,44852
80d67462,style1,random,1024,200,cuda:1,8,1,20841
d3169232,style2ada,interpolation,256,400,cuda:1,8,1,25825
96df05ce,style1,interpolation,256,800,cuda:0,8,1,9808
5cc4b7a1,style2ada,random,1024,400,cuda:0,8,1,19762
8c7a9cc5,style2,random,256,200,cuda:0,8,1,11729
90dcf1ee,mobile,random,512,800,cuda:1,8,1,28716
17760d18,anycost,interpolation,512,100,cuda:1,8,1,19691
85bd02bc,stylemap,random,256,800,cuda:0,8,1,50658
7867fba5,swa,random,512,100,cuda:0,8,1,21621
6355b627,style2ada,random,256,200,cuda:0,8,1,14605
e1d9549d,anycost,interpolation,512,800,cuda:0,8,1,38582
08481eae,style2ada,interpolation,512,100,cuda:0,8,1,15565
57b09cec,mobile,interpolation,1024,400,cuda:0,8,1,20542
0f4b3666,anycost,interpolation,1024,200,cuda:1,8,1,26510
0427f5f8,swa,random,1024,800,cuda:0,8,1,46497
4253e1e6,anycost,random,256,100,cuda:0,8,1,12475
0ca01289,stylemap,random,512,100,cuda:0,8,1,24465
65f6ad8a,style1,interpolation,1024,200,cuda:1,8,1,18444
5e8e3eec,style1,random,256,200,cuda:0,8,1,9419
3a92fb74,style1,interpolation,1024,200,cuda:0,8,1,17405
f5308a44,swa,random,512,200,cuda:0,8,1,13383
81018fc7,style2ada,interpolation,256,800,cuda:0,8,1,13369
3d4b8a8f,stylemap,interpolation,1024,200,cuda:0,8,1,38343
45348986,mobile,interpolation,256,200,cuda:1,8,1,14333
75e08bfa,stylemap,random,512,800,cuda:1,8,1,115313
ca4d93b4,style2,interpolation,256,100,cuda:1,8,1,26293
92653d8c,swa,interpolation,1024,100,cuda:1,8,1,53263
753d30e2,style2ada,interpolation,512,400,cuda:0,8,1,14233
2372500a,style2,interpolation,1024,200,cuda:0,8,1,23217
08ac948c,swa,random,1024,400,cuda:0,8,1,25196
7d9bad87,mobile,random,512,100,cuda:0,8,1,10163
16162f82,style2,interpolation,512,800,cuda:0,8,1,29133
e3670911,style2ada,interpolation,512,400,cuda:0,8,1,25113
ed1c9b25,style2ada,random,512,800,cuda:0,8,1,21088
cab740ae,style1,random,512,400,cuda:1,8,1,14061
8496acbf,style2,random,1024,200,cuda:1,8,1,26049
5efd0ca0,mobile,random,512,400,cuda:0,8,1,13031
7be5ede0,mobile,random,1024,100,cuda:0,8,1,9976
50f4f10c,style1,random,512,200,cuda:0,8,1,14957
e5f7aca7,stylemap,interpolation,256,400,cuda:1,8,1,42945
59d5fd0f,swa,interpolation,512,400,cuda:0,8,1,13929
6324ef72,style2ada,interpolation,1024,400,cuda:0,8,1,18917
00754352,swa,random,512,400,cuda:1,8,1,23888
f2ca8e70,style2,interpolation,256,400,cuda:0,8,1,13861
84b34cba,style1,interpolation,256,200,cuda:0,8,1,9848
27f60f16,anycost,random,512,400,cuda:0,8,1,22829
e9467132,swa,interpolation,256,800,cuda:0,8,1,35821
40559d05,stylemap,interpolation,512,100,cuda:0,8,1,19792
b3ef016a,stylemap,random,1024,400,cuda:0,8,1,73760
67153dad,style2,interpolation,512,800,cuda:0,8,1,58710
e9ef3177,stylemap,interpolation,256,100,cuda:1,8,1,21680
348a9162,mobile,random,512,800,cuda:0,8,1,69664
61f85695,mobile,interpolation,512,100,cuda:0,8,1,34640
ac6d8460,swa,interpolation,512,800,cuda:0,8,1,47640
b71387c5,style1,random,256,800,cuda:0,8,1,15565
e4a35190,style1,interpolation,1024,100,cuda:0,8,1,21501
fb48f7ab,anycost,random,512,200,cuda:0,8,1,22485
05a42d6f,style2ada,random,1024,100,cuda:1,8,1,-1
341c6acb,swa,random,1024,100,cuda:1,8,1,-1




