id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
bd9a3280,anycost,interpolation,1024,100,cuda:0,8,1,11545
3bfaae0d,style2,random,256,100,cuda:0,8,1,9530
30cb30c7,anycost,interpolation,256,200,cuda:0,8,1,11515
1a2517a9,style2,random,256,100,cuda:0,8,1,13495
f67bb01c,swa,interpolation,1024,400,cuda:0,8,1,26483
0cc18b0c,mobile,interpolation,256,400,cuda:1,8,1,12467
5be4e430,anycost,interpolation,512,200,cuda:1,8,1,24440
7923409a,anycost,interpolation,512,100,cuda:0,8,1,10410
f9bdd38d,mobile,interpolation,1024,400,cuda:0,8,1,16397
e4cb20ea,style2ada,interpolation,512,800,cuda:1,8,1,54374
e3664a71,style1,interpolation,512,100,cuda:0,8,1,7355
5f358621,style2,random,1024,400,cuda:1,8,1,61335
ed18ecd0,style1,interpolation,1024,100,cuda:0,8,1,9314
37452912,mobile,interpolation,256,100,cuda:0,8,1,7283
781365d8,swa,random,256,400,cuda:0,8,1,12263
8a2ec7f7,style2ada,interpolation,256,100,cuda:1,8,1,18241
0dbc0271,style1,random,1024,200,cuda:0,8,1,11211
79861d0a,stylemap,interpolation,1024,800,cuda:0,8,1,109199
abb7cc21,style2,interpolation,1024,100,cuda:0,8,1,129183
4dc29b6b,style2ada,random,1024,400,cuda:0,8,1,154171
41ad1c6f,mobile,interpolation,1024,200,cuda:0,8,1,82154
82e8596e,style1,random,512,100,cuda:0,8,1,132131
7db1cbee,style1,random,512,200,cuda:1,8,1,10111
0dfeed72,mobile,interpolation,256,800,cuda:0,8,1,73091
cad5c4ce,swa,random,256,200,cuda:0,8,1,34078
3420d56d,anycost,random,256,100,cuda:1,8,1,19055
f27a1727,style1,interpolation,512,400,cuda:0,8,1,34034
bddbee6f,swa,interpolation,1024,200,cuda:0,8,1,25997
ca14e669,style2,interpolation,512,400,cuda:1,8,1,26980
5913ac67,style2ada,interpolation,256,200,cuda:0,8,1,10959
ddfa5ba9,mobile,interpolation,1024,400,cuda:0,8,1,17926
70e19ca6,anycost,interpolation,1024,800,cuda:0,8,1,59894
8ba93051,style1,interpolation,256,100,cuda:0,8,1,10867
a8c56d59,anycost,interpolation,1024,800,cuda:0,8,1,75840
7b04bf01,stylemap,interpolation,256,800,cuda:0,8,1,58716
43633536,style2,interpolation,1024,800,cuda:1,8,1,153686
43664850,style2,random,256,800,cuda:1,8,1,42671
994ed5e4,style1,random,1024,800,cuda:1,8,1,54655
4aeb8d90,style1,random,512,200,cuda:0,8,1,13634
38d76170,anycost,random,256,100,cuda:0,8,1,11619
ac96c898,style1,random,1024,100,cuda:0,8,1,11606
cf189eab,mobile,interpolation,1024,100,cuda:0,8,1,13587
b8587192,anycost,random,256,200,cuda:0,8,1,11493
f352fe6b,swa,interpolation,512,800,cuda:1,8,1,138470
b6f71a42,mobile,interpolation,1024,100,cuda:0,8,1,10450
c14cb11b,mobile,interpolation,512,100,cuda:1,8,1,15436
933e595a,anycost,interpolation,256,100,cuda:0,8,1,13419
7aa1ac74,style2ada,random,256,200,cuda:1,8,1,25407
5693ecb7,style2ada,random,512,400,cuda:1,8,1,73375
793653c3,style2,random,1024,200,cuda:1,8,1,58357
a7c3999a,stylemap,random,1024,200,cuda:1,8,1,-1
72477853,style2,random,1024,800,cuda:0,8,1,43252
9d00c009,style2ada,interpolation,256,800,cuda:0,8,1,25230
5406d182,style2ada,random,512,100,cuda:0,8,1,18215
28c5f974,style2ada,interpolation,1024,200,cuda:1,8,1,40203
d01f3a86,stylemap,interpolation,256,800,cuda:1,8,1,-1
64092d8b,mobile,interpolation,512,400,cuda:0,8,1,11164
53cfee09,style2ada,interpolation,1024,200,cuda:0,8,1,15156
95773bee,style1,random,256,400,cuda:1,8,1,14139
b84811fb,style2,random,512,800,cuda:0,8,1,-1




