id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
66d9a7d4,style2ada,random,512,800,cuda:0,8,1,22495
1ed1ab12,mobile,interpolation,1024,400,cuda:0,8,1,21479
609d8e74,swa,interpolation,512,800,cuda:0,8,1,26467
ed030379,anycost,random,1024,800,cuda:1,8,1,92455
92732069,style2ada,random,512,100,cuda:1,8,1,27455
e973c322,stylemap,interpolation,512,100,cuda:1,8,1,180435
c4dd799e,style2,random,512,100,cuda:1,8,1,110435
007ac871,swa,interpolation,1024,400,cuda:0,8,1,43415
93b0f776,style2ada,random,256,800,cuda:0,8,1,20403
513b7d95,style2,interpolation,1024,200,cuda:1,8,1,-1
d2511107,mobile,interpolation,512,800,cuda:0,8,1,15370
e22f5859,anycost,random,1024,200,cuda:0,8,1,25347
f8d1cefd,style2ada,interpolation,512,400,cuda:0,8,1,33347
56105bbe,swa,interpolation,256,800,cuda:0,8,1,36318
2d41c1f9,swa,interpolation,1024,800,cuda:1,8,1,173297
80475c8a,style2ada,random,256,100,cuda:1,8,1,88292
a76e5857,mobile,interpolation,256,400,cuda:0,8,1,19247
ce3cf909,style1,interpolation,256,100,cuda:1,8,1,20230
50dc27c9,mobile,interpolation,512,800,cuda:0,8,1,16203
7332763a,swa,interpolation,256,100,cuda:0,8,1,17193
05f0982b,style2ada,interpolation,256,800,cuda:0,8,1,22193
75889bc1,stylemap,interpolation,1024,100,cuda:1,8,1,-1
ccf20d90,anycost,random,1024,400,cuda:0,8,1,33155
105d46d0,swa,interpolation,512,400,cuda:1,8,1,84143
6b384b51,style2ada,random,256,400,cuda:0,8,1,22122
8015669f,style2ada,interpolation,1024,800,cuda:0,8,1,108099
8f2fbb2f,stylemap,interpolation,256,400,cuda:0,8,1,106011
e5d97529,swa,interpolation,512,100,cuda:0,8,1,21991
d11116dd,style1,random,512,100,cuda:0,8,1,20978
01bde85f,swa,random,256,200,cuda:0,8,1,29978
31f52ca9,anycost,random,256,200,cuda:0,8,1,24978
a5586450,swa,random,512,800,cuda:1,8,1,347951
240f1036,anycost,random,256,200,cuda:1,8,1,-1
a1d42320,style1,interpolation,512,400,cuda:0,8,1,19926
ff269569,style2ada,random,256,200,cuda:0,8,1,24926
4abfb8fe,mobile,random,1024,800,cuda:0,8,1,51875
86020c68,swa,interpolation,256,200,cuda:0,8,1,45875
0dae364c,style1,interpolation,256,200,cuda:0,8,1,19855
801478d6,mobile,random,512,800,cuda:0,8,1,38843
ed5f8317,swa,random,512,100,cuda:1,8,1,54818
a63a110a,style1,random,1024,200,cuda:0,8,1,41785
64083f89,swa,interpolation,512,200,cuda:0,8,1,183774
4c1f86c4,swa,random,256,100,cuda:0,8,1,251774
45063416,swa,interpolation,512,100,cuda:0,8,1,42774
a0b398c3,swa,interpolation,1024,800,cuda:1,8,1,-1
9c407ada,anycost,interpolation,1024,200,cuda:0,8,1,80738
3e45d1c5,style2ada,interpolation,256,100,cuda:0,8,1,83718
c811e373,style2,interpolation,512,400,cuda:0,8,1,50703
559f7961,swa,interpolation,256,800,cuda:0,8,1,51691
1f3d3c72,swa,random,512,400,cuda:0,8,1,41679
0bc35838,stylemap,random,512,200,cuda:1,8,1,77651
3d547e73,mobile,random,512,800,cuda:1,8,1,63635
5b1dbba6,swa,interpolation,1024,100,cuda:0,8,1,40417
4f8ad772,anycost,random,512,200,cuda:0,8,1,32394
df0b06b2,style2ada,interpolation,1024,800,cuda:0,8,1,114382
b4be1225,stylemap,random,1024,100,cuda:0,8,1,-1
d4bbf25b,stylemap,interpolation,256,100,cuda:0,8,1,41369
bef42c20,swa,interpolation,1024,400,cuda:1,8,1,143343
c2fd583b,swa,interpolation,1024,200,cuda:0,8,1,42343
0ce0700e,style2,random,1024,100,cuda:0,8,1,45319
e4ba8644,anycost,random,1024,200,cuda:0,8,1,58307
e66440b4,style2ada,random,512,200,cuda:0,8,1,39307
ce2df0da,style2,interpolation,256,100,cuda:1,8,1,45287
f5cec852,mobile,random,512,800,cuda:0,8,1,50287
b408c71e,swa,random,512,200,cuda:0,8,1,75261
