id,network,job_type,image_size,num_imgs,device,batch_size,data_parallelism,response_time
3d7f0648,style1,interpolation,1024,100,cuda:0,8,1,9527
354092dc,style2,interpolation,256,100,cuda:1,8,1,19511
7faeac1d,style2ada,random,512,100,cuda:0,8,1,10495
2601403e,style1,interpolation,256,200,cuda:1,8,1,11485
a9977feb,stylemap,interpolation,1024,400,cuda:0,1,1,155471
46c9132f,swa,interpolation,1024,200,cuda:0,8,1,41454
5c75622e,style2,interpolation,1024,200,cuda:1,2,1,44306
579a28bd,style1,interpolation,512,100,cuda:1,8,1,15306
48d05662,anycost,random,1024,200,cuda:1,2,1,54203
2690ca3d,stylemap,interpolation,512,800,-1,-1,1,-1
04dacba7,style2,random,512,800,cuda:1,2,1,80187
b9c3c01e,stylemap,interpolation,1024,100,-1,-1,1,-1
761ab0e6,swa,random,256,200,cuda:1,8,1,57129
64692d6e,style2ada,interpolation,512,200,cuda:1,2,1,40067
8d208610,mobile,random,256,800,cuda:1,8,1,32067
02ad5f27,swa,random,256,800,cuda:0,8,1,86035
b52d0545,style2ada,random,512,100,cuda:0,4,1,150017
5189dcd9,mobile,interpolation,1024,800,cuda:0,4,1,-1
380e1ae2,swa,random,1024,800,cuda:0,4,1,-1
1337e432,swa,random,512,400,cuda:0,4,1,-1
3351e0d3,style2ada,random,256,100,cuda:1,4,1,16695
afdd7445,style2ada,random,256,200,cuda:1,4,1,29679
9725c793,mobile,interpolation,256,100,cuda:1,8,1,20679
8035f130,style2ada,interpolation,512,100,cuda:1,2,1,28646
fdaa74e4,style1,interpolation,1024,100,cuda:1,1,1,22570
99f277d2,style2ada,interpolation,1024,100,cuda:1,1,1,30570
3dee96ee,swa,random,1024,200,cuda:1,2,1,57542
6bd275f4,anycost,random,1024,400,-1,-1,1,-1
d115e113,style1,random,512,400,cuda:1,4,1,25498
253edfdc,style1,interpolation,512,200,-1,-1,1,-1
a6507114,style1,interpolation,512,200,cuda:1,4,1,18483
63518e9e,style1,interpolation,1024,100,cuda:1,1,1,21462
8bdba078,swa,interpolation,512,200,cuda:1,4,1,25431
aef3bc02,anycost,random,512,800,cuda:0,8,1,88319
8c44369e,mobile,random,512,800,cuda:0,8,1,24305
e577d239,mobile,random,512,100,cuda:0,8,1,16305
15e83329,anycost,random,512,400,cuda:0,8,1,61278
b9d8a3ec,stylemap,interpolation,1024,800,cuda:0,1,1,-1
e25f42a2,stylemap,interpolation,256,800,cuda:0,4,1,156015
81e27fcf,swa,random,256,200,cuda:1,8,1,21996
6e2f71c7,style1,interpolation,256,100,cuda:1,8,1,26996
f7ac24fc,mobile,random,512,800,cuda:1,8,1,41952
7792264b,swa,random,1024,100,cuda:1,4,1,39931
34ab5b89,mobile,random,1024,400,cuda:1,2,1,54914
90a0d716,mobile,random,256,800,cuda:1,8,1,35843
861f2335,anycost,random,1024,100,cuda:0,1,1,44823
3156771c,mobile,random,1024,100,cuda:0,2,1,21806
9de93a33,style2,interpolation,256,400,cuda:0,4,1,52806
3f4d998d,style2ada,random,512,100,cuda:0,2,1,66679
3364380a,style2,random,512,100,cuda:0,2,1,66679
567b8507,mobile,interpolation,1024,400,cuda:1,1,1,50659
e7a7620e,mobile,interpolation,512,800,cuda:1,8,1,45647
2ee5541b,anycost,interpolation,512,100,cuda:1,2,1,40579
12ee215e,style2,random,256,800,cuda:1,4,1,73493
30eb18db,mobile,interpolation,256,200,cuda:1,8,1,58479
ccd41133,style1,interpolation,512,800,cuda:1,8,1,53467
690def6f,stylemap,random,256,200,cuda:1,2,1,86467
97b4040c,style2ada,interpolation,1024,400,cuda:0,1,1,119387
26ee76c7,mobile,interpolation,256,800,cuda:0,8,1,35375
0730b148,style2,interpolation,256,200,cuda:0,2,1,78363
fde8525d,style1,interpolation,256,200,cuda:0,8,1,63363
9eb53cab,swa,random,256,800,cuda:0,8,1,171341
0f2a9497,style1,interpolation,512,800,cuda:1,8,1,74313
a5e256f4,style1,interpolation,256,200,cuda:1,8,1,68313
c5e80774,style1,random,512,100,cuda:1,8,1,68313
b9d5f0e8,style2ada,random,256,200,cuda:1,8,1,41194
07f7cf2d,style2ada,random,256,100,cuda:1,4,1,46174
57decb74,mobile,random,512,200,cuda:1,8,1,41142
ead0d350,style2ada,random,512,100,cuda:0,2,1,43046
9215f328,stylemap,interpolation,256,100,cuda:0,1,1,-1
fa6cb088,stylemap,random,512,200,-1,-1,1,-1
147505f3,swa,random,256,800,cuda:0,8,1,167927
bcf45d6c,mobile,random,1024,100,cuda:0,1,1,102915
6361524c,stylemap,random,1024,400,-1,-1,1,-1
d9207b19,style2ada,interpolation,512,200,cuda:0,1,1,77879
27630330,mobile,random,1024,800,cuda:0,1,1,76879
e2b5edb4,swa,random,1024,200,cuda:1,2,1,39827
1fc9317e,style2,interpolation,512,200,cuda:1,4,1,51805
e540c2d1,style2,interpolation,256,100,cuda:1,8,1,47805
703ea59e,style1,interpolation,512,400,cuda:1,8,1,46783
c65bb363,style2,random,512,800,cuda:1,4,1,112770
363114de,style2,interpolation,256,400,cuda:1,8,1,101770
09b7e0e3,stylemap,random,1024,800,-1,-1,1,-1
f8d37521,style2,random,256,800,cuda:1,8,1,103727
72823172,style1,random,256,400,cuda:0,8,1,34711
738b5430,mobile,interpolation,256,200,cuda:1,8,1,41699
69678335,swa,random,1024,200,-1,-1,1,-1
546be94b,style2ada,interpolation,256,400,cuda:1,8,1,55666
28bb4ba3,swa,interpolation,256,800,cuda:1,8,1,74495
63b374ed,style1,random,1024,800,-1,-1,1,-1
65d73a0f,style1,interpolation,512,800,cuda:0,8,1,32446
2fd671be,style2,interpolation,1024,400,cuda:0,1,1,95403
e087cdc7,mobile,random,256,400,cuda:1,8,1,31385
f1c7ca70,style2ada,interpolation,1024,400,cuda:0,2,1,-1
d80bc64c,mobile,random,1024,400,cuda:0,2,1,120371
ebc562aa,style2,random,512,200,cuda:0,4,1,-1
5b00ab73,mobile,interpolation,512,200,cuda:0,8,1,-1
9ab663b1,swa,random,1024,400,cuda:0,2,1,-1
4889f0fb,style2,random,512,200,cuda:1,2,1,37311
59000768,style2ada,random,1024,400,cuda:0,1,1,105311
74d8f0af,style1,interpolation,512,200,cuda:1,4,1,43291
bdae8392,style2,random,1024,200,cuda:1,1,1,69275
593d3e42,swa,interpolation,1024,100,cuda:1,2,1,80275
d3fa1a30,style2,interpolation,1024,100,cuda:1,1,1,63255
6004b649,style2ada,random,512,400,cuda:1,2,1,-1
e86b79aa,style2ada,interpolation,1024,400,cuda:1,1,1,-1
5913c272,style2ada,interpolation,512,400,cuda:1,2,1,-1
84565ed8,anycost,interpolation,1024,200,cuda:1,2,1,-1
9c5fa618,style1,random,1024,100,cuda:1,2,1,-1
e04ab46c,style2,interpolation,1024,400,cuda:1,2,1,-1
6ca4be0a,style2,interpolation,256,200,cuda:1,2,1,55162
c19211b6,style2,interpolation,1024,400,-1,-1,1,-1
dba91a87,style1,interpolation,512,200,cuda:0,8,1,-1
2d8c4052,style1,random,256,100,cuda:0,8,1,-1
da87a2e9,anycost,random,512,200,cuda:0,4,1,-1
b065e3dc,swa,random,1024,100,cuda:0,2,1,-1
ad46481a,style2,random,256,100,-1,-1,1,-1
47059290,stylemap,random,1024,200,-1,-1,1,-1
e32a7e79,style2ada,random,1024,200,-1,-1,1,-1
2f79b9e2,style2ada,interpolation,256,100,cuda:1,4,1,-1
6c2fd475,swa,interpolation,1024,400,cuda:1,2,1,-1
9cb10b48,swa,interpolation,1024,400,cuda:1,2,1,-1




